"time","rating","videoID"
44,86.775,"144_1"
46,82.625,"144_1"
48,76.1,"144_1"
50,73.325,"144_1"
52,73.8,"144_1"
54,75.45,"144_1"
56,77.2,"144_1"
58,79.6,"144_1"
60,84.375,"144_1"
62,86.775,"144_1"
64,87.125,"144_1"
66,87.25,"144_1"
68,88.3,"144_1"
70,89,"144_1"
72,84.325,"144_1"
74,77.675,"144_1"
76,74.4,"144_1"
78,75.3,"144_1"
80,83.875,"144_1"
82,88,"144_1"
84,89,"144_1"
86,89,"144_1"
88,89,"144_1"
90,88.35,"144_1"
92,86.8,"144_1"
94,86.7,"144_1"
96,86.7,"144_1"
98,86.8,"144_1"
100,88.025,"144_1"
102,88,"144_1"
104,88.375,"144_1"
106,89,"144_1"
108,89,"144_1"
110,89.725,"144_1"
112,93.7,"144_1"
114,95.125,"144_1"
116,95.3,"144_1"
118,95.3,"144_1"
120,95.3,"144_1"
122,95.3,"144_1"
124,95.3,"144_1"
126,95.3,"144_1"
128,95.3,"144_1"
130,95.3,"144_1"
132,95.3,"144_1"
134,95.3,"144_1"
136,95.3,"144_1"
138,95.3,"144_1"
140,95.3,"144_1"
142,95.3,"144_1"
144,95.3,"144_1"
146,95.3,"144_1"
148,94.4,"144_1"
150,89.575,"144_1"
152,91.3,"144_1"
154,91.3,"144_1"
156,91.35,"144_1"
158,95.85,"144_1"
160,96.975,"144_1"
162,98.3,"144_1"
2,27.8,"147_2"
4,34.7,"147_2"
6,49.625,"147_2"
8,49.5,"147_2"
10,49.5,"147_2"
12,49.5,"147_2"
14,49.5,"147_2"
16,49.5,"147_2"
18,49.5,"147_2"
20,49.5,"147_2"
22,49.5,"147_2"
24,49.5,"147_2"
26,32.55,"147_2"
28,33.8,"147_2"
30,49.85,"147_2"
32,49.8,"147_2"
34,49.8,"147_2"
36,53.775,"147_2"
38,56.825,"147_2"
40,50.7,"147_2"
42,50.7,"147_2"
44,50.7,"147_2"
46,50.7,"147_2"
48,50.7,"147_2"
50,50.7,"147_2"
52,50.7,"147_2"
54,50.7,"147_2"
56,50.7,"147_2"
58,43.125,"147_2"
60,28.25,"147_2"
62,28.2,"147_2"
64,28.2,"147_2"
66,28.2,"147_2"
68,28.2,"147_2"
70,28.2,"147_2"
72,16.9,"147_2"
74,11.8,"147_2"
76,11.8,"147_2"
78,11.8,"147_2"
80,11.8,"147_2"
82,11.8,"147_2"
84,11.8,"147_2"
86,11.8,"147_2"
88,12.7,"147_2"
90,46.775,"147_2"
92,48.2,"147_2"
94,48.2,"147_2"
96,48.2,"147_2"
98,48.2,"147_2"
100,48.2,"147_2"
102,48.2,"147_2"
104,48.2,"147_2"
2,50,"147_5"
4,50,"147_5"
6,50,"147_5"
8,50,"147_5"
10,50,"147_5"
12,50,"147_5"
14,50,"147_5"
16,50,"147_5"
18,50,"147_5"
20,50,"147_5"
22,52.125,"147_5"
24,62.75,"147_5"
26,63,"147_5"
28,63,"147_5"
30,63,"147_5"
32,61.35,"147_5"
34,50.225,"147_5"
36,50,"147_5"
38,50,"147_5"
40,54.125,"147_5"
42,52.95,"147_5"
44,53.95,"147_5"
46,65.3,"147_5"
48,65.3,"147_5"
50,65.3,"147_5"
52,65.3,"147_5"
54,65.3,"147_5"
56,65.3,"147_5"
58,65.3,"147_5"
60,65.3,"147_5"
62,65.3,"147_5"
64,65.3,"147_5"
66,65.3,"147_5"
68,65.3,"147_5"
70,65.3,"147_5"
72,65.3,"147_5"
74,65.3,"147_5"
76,65.3,"147_5"
78,65.3,"147_5"
80,68.7,"147_5"
82,69.425,"147_5"
84,49.8,"147_5"
86,49.8,"147_5"
88,49.8,"147_5"
90,49.8,"147_5"
92,45.95,"147_5"
