"time","rating","videoID"
142,56.55,"137_4"
144,57.2,"137_4"
146,57.2,"137_4"
148,57.2,"137_4"
150,57.2,"137_4"
152,57.2,"137_4"
154,57.2,"137_4"
156,57.2,"137_4"
158,57.2,"137_4"
160,57.2,"137_4"
162,57.2,"137_4"
164,57.2,"137_4"
166,57.2,"137_4"
168,70.575,"137_4"
170,76.2,"137_4"
172,76.2,"137_4"
174,76.2,"137_4"
176,77.1333333333333,"137_4"
2,70.5,"137_5"
4,70.5,"137_5"
6,70.5,"137_5"
8,70.5,"137_5"
10,70.5,"137_5"
12,70.5,"137_5"
14,70.5,"137_5"
16,70.5,"137_5"
18,70.5,"137_5"
20,70.5,"137_5"
22,70.5,"137_5"
24,70.5,"137_5"
26,70.5,"137_5"
28,70.5,"137_5"
30,70.5,"137_5"
32,70.5,"137_5"
34,70.5,"137_5"
36,70.5,"137_5"
38,70.5,"137_5"
40,70.5,"137_5"
42,71.275,"137_5"
44,71.7,"137_5"
46,71.7,"137_5"
48,71.7,"137_5"
50,71.7,"137_5"
52,71.7,"137_5"
54,71.7,"137_5"
56,71.7,"137_5"
58,71.7,"137_5"
60,71.7,"137_5"
62,71.7,"137_5"
64,71.7,"137_5"
66,71.7,"137_5"
68,71.7,"137_5"
70,71.7,"137_5"
72,71.7,"137_5"
74,71.7,"137_5"
76,71.7,"137_5"
78,71.7,"137_5"
80,71.7,"137_5"
82,71.7,"137_5"
84,71.7,"137_5"
86,71.775,"137_5"
88,72.25,"137_5"
90,65,"137_5"
92,65,"137_5"
94,62.375,"137_5"
96,69.2,"137_5"
98,70.825,"137_5"
100,71.2,"137_5"
102,71.2,"137_5"
104,71.2,"137_5"
106,71.2,"137_5"
108,71.2,"137_5"
110,70.55,"137_5"
112,62.5,"137_5"
114,60.75,"137_5"
116,57.125,"137_5"
118,63.675,"137_5"
120,64.3,"137_5"
122,54.4,"137_5"
124,52,"137_5"
126,52,"137_5"
128,51.525,"137_5"
130,51.3,"137_5"
132,51.3,"137_5"
134,51.475,"137_5"
136,55,"137_5"
138,55.3,"137_5"
140,55.3,"137_5"
142,49.575,"137_5"
144,47.8,"137_5"
146,47.8,"137_5"
148,47.8,"137_5"
150,52.35,"137_5"
152,54.7,"137_5"
154,54.7,"137_5"
156,54.7,"137_5"
158,54.7,"137_5"
160,56,"137_5"
162,56.5,"137_5"
164,56.5,"137_5"
166,57.75,"137_5"
168,60.025,"137_5"
170,63.45,"137_5"
172,64.2,"137_5"
2,53.3,"137_6"
4,55.7,"137_6"
6,59.2,"137_6"
8,59.2,"137_6"
10,59.2,"137_6"
12,60.5,"137_6"
14,60.8,"137_6"
16,60.8,"137_6"
18,60.8,"137_6"
20,60.325,"137_6"
22,54.05,"137_6"
24,51.325,"137_6"
26,63.2,"137_6"
28,63.2,"137_6"
30,63.2,"137_6"
32,63.825,"137_6"
34,68.2,"137_6"
36,68.2,"137_6"
38,68.2,"137_6"
40,69.025,"137_6"
42,69.3,"137_6"
44,69.3,"137_6"
46,69.3,"137_6"
48,69.3,"137_6"
50,69.3,"137_6"
52,69.875,"137_6"
54,70.3,"137_6"
56,70.3,"137_6"
58,70.3,"137_6"
60,70.3,"137_6"
62,71,"137_6"
64,79.5,"137_6"
66,79.5,"137_6"
68,79.525,"137_6"
70,80.225,"137_6"
72,80.3,"137_6"
74,80.425,"137_6"
76,82.45,"137_6"
78,82.5,"137_6"
80,82.5,"137_6"
82,82.5,"137_6"
84,82.5,"137_6"
86,82.525,"137_6"
88,83.7,"137_6"
90,83.7,"137_6"
92,83.7,"137_6"
94,83.7,"137_6"
96,83.7,"137_6"
98,83.7,"137_6"
100,83.7,"137_6"
102,83.7,"137_6"
104,84,"137_6"
106,84.8,"137_6"
108,84.8,"137_6"
110,84.8,"137_6"
112,84.8,"137_6"
114,84.8,"137_6"
116,85.825,"137_6"
118,87.7,"137_6"
120,87.7,"137_6"
122,87.7,"137_6"
124,87.7,"137_6"
126,87.7,"137_6"
128,87.7,"137_6"
130,88,"137_6"
132,89.5,"137_6"
134,89.5,"137_6"
136,89.5,"137_6"
138,89.5,"137_6"
140,89.5,"137_6"
142,89.5,"137_6"
144,89.5,"137_6"
146,89.5,"137_6"
148,89.5,"137_6"
150,89.5,"137_6"
152,89.5,"137_6"
154,89.5,"137_6"
156,89.5,"137_6"
158,89.575,"137_6"
160,92.05,"137_6"
162,93.225,"137_6"
164,93.3,"137_6"
2,54.8,"141_1"
4,54.8,"141_1"
6,54.8,"141_1"
8,54.8,"141_1"
10,54.8,"141_1"
12,54.8,"141_1"
14,54.8,"141_1"
16,54.8,"141_1"
18,54.8,"141_1"
20,54.8,"141_1"
22,54.625,"141_1"
24,51.5,"141_1"
26,51.3,"141_1"
28,51.3,"141_1"
30,51.3,"141_1"
32,51.3,"141_1"
34,51.3,"141_1"
36,51.3,"141_1"
38,51.3,"141_1"
40,55.525,"141_1"
42,56.8,"141_1"
44,56.8,"141_1"
46,56.8,"141_1"
48,56.8,"141_1"
50,56.8,"141_1"
52,56.8,"141_1"
54,56.8,"141_1"
56,56.8,"141_1"
58,56.8,"141_1"
60,56.8,"141_1"
62,56.8,"141_1"
2,25.8,"141_6"
4,25.8,"141_6"
6,25.8,"141_6"
8,25.8,"141_6"
10,25.8,"141_6"
12,25.8,"141_6"
14,37.725,"141_6"
16,48.7,"141_6"
18,48.7,"141_6"
20,48.7,"141_6"
22,48.7,"141_6"
24,48.7,"141_6"
26,48.7,"141_6"
28,48.7,"141_6"
30,48.7,"141_6"
32,48.7,"141_6"
34,48.7,"141_6"
36,48.7,"141_6"
38,48.7,"141_6"
40,48.7,"141_6"
42,48.7,"141_6"
44,48.7,"141_6"
46,48.7,"141_6"
48,48.7,"141_6"
50,48.7,"141_6"
52,48.7,"141_6"
54,48.7,"141_6"
56,48.7,"141_6"
58,48.7,"141_6"
60,48.7,"141_6"
62,48.7,"141_6"
64,48.7,"141_6"
66,39.875,"141_6"
68,26.65,"141_6"
70,21.5,"141_6"
2,50,"142_1"
4,50,"142_1"
6,49.4,"142_1"
8,36.85,"142_1"
10,36,"142_1"
12,36,"142_1"
14,36,"142_1"
16,36.2,"142_1"
18,36.3,"142_1"
20,36.3,"142_1"
22,36.3,"142_1"
24,36.3,"142_1"
26,36.3,"142_1"
28,36.3,"142_1"
30,36.3,"142_1"
32,36.3,"142_1"
34,36.3,"142_1"
36,36.3,"142_1"
38,36.3,"142_1"
40,36.3,"142_1"
42,36.3,"142_1"
44,36.3,"142_1"
46,34.425,"142_1"
48,32.175,"142_1"
50,32.3,"142_1"
52,32.3,"142_1"
54,32.3,"142_1"
56,32.3,"142_1"
58,32.3,"142_1"
60,32.3,"142_1"
62,32.3,"142_1"
64,32.3,"142_1"
66,32.3,"142_1"
68,32.3,"142_1"
70,32.3,"142_1"
2,31.3,"142_2"
4,31.3,"142_2"
6,30.55,"142_2"
8,26.225,"142_2"
10,26.2,"142_2"
12,26.2,"142_2"
14,26.2,"142_2"
16,26.2,"142_2"
18,26.2,"142_2"
20,26.2,"142_2"
22,26.2,"142_2"
24,26.2,"142_2"
26,26.2,"142_2"
28,26.2,"142_2"
30,26.2,"142_2"
32,26.2,"142_2"
34,26.2,"142_2"
36,26.2,"142_2"
38,26.2,"142_2"
40,26.2,"142_2"
42,26.2,"142_2"
44,26.2,"142_2"
46,26.2,"142_2"
48,26.2,"142_2"
50,26.2,"142_2"
52,26.2,"142_2"
54,26.2,"142_2"
56,26.2,"142_2"
58,26.2,"142_2"
60,26.2,"142_2"
62,26.2,"142_2"
2,53.125,"142_3"
4,57.6,"142_3"
6,57.8,"142_3"
8,57.8,"142_3"
10,57.8,"142_3"
12,57.8,"142_3"
14,57.8,"142_3"
16,57.8,"142_3"
18,57.8,"142_3"
20,57.8,"142_3"
22,57.8,"142_3"
24,57.8,"142_3"
26,57.8,"142_3"
28,57.8,"142_3"
30,57.8,"142_3"
32,57.8,"142_3"
34,57.8,"142_3"
36,57.8,"142_3"
38,57.8,"142_3"
40,57.8,"142_3"
42,57.8,"142_3"
44,57.8,"142_3"
46,57.8,"142_3"
48,57.8,"142_3"
50,57.8,"142_3"
52,57.8,"142_3"
2,67.8,"143_3"
4,69.425,"143_3"
6,70.7,"143_3"
8,70.7,"143_3"
10,70.7,"143_3"
12,70.7,"143_3"
14,70.775,"143_3"
16,70.8,"143_3"
18,70.8,"143_3"
20,70.8,"143_3"
22,70.8,"143_3"
24,70.8,"143_3"
26,70.8,"143_3"
28,70.8,"143_3"
30,70.95,"143_3"
32,71,"143_3"
34,71,"143_3"
36,71,"143_3"
38,73.275,"143_3"
40,75.025,"143_3"
42,74.8,"143_3"
44,76.075,"143_3"
46,77.725,"143_3"
48,80.2,"143_3"
50,80.2,"143_3"
52,80.2,"143_3"
54,80.2,"143_3"
56,80.2,"143_3"
58,81.55,"143_3"
60,85.2,"143_3"
62,85.2,"143_3"
64,85.225,"143_3"
66,85.4,"143_3"
68,87.275,"143_3"
70,90.15,"143_3"
72,95.675,"143_3"
74,92.775,"143_3"
76,90,"143_3"
78,90,"143_3"
80,89.025,"143_3"
82,91.35,"143_3"
84,92.1,"143_3"
86,96.35,"143_3"
88,97.3,"143_3"
90,97.3,"143_3"
92,97.3,"143_3"
94,97.3,"143_3"
2,50,"143_5"
4,50,"143_5"
6,50,"143_5"
8,50,"143_5"
10,50,"143_5"
12,59.025,"143_5"
14,67.1,"143_5"
16,67.275,"143_5"
18,67.7,"143_5"
20,67.8,"143_5"
22,67.8,"143_5"
24,69.825,"143_5"
26,86.15,"143_5"
28,89.725,"143_5"
30,97.375,"143_5"
32,97.7,"143_5"
34,97.7,"143_5"
36,97.7,"143_5"
38,97.7,"143_5"
40,97.7,"143_5"
42,97.7,"143_5"
44,97.7,"143_5"
46,97.7,"143_5"
48,97.7,"143_5"
50,97.7,"143_5"
52,97.7,"143_5"
54,97.7,"143_5"
56,97.7,"143_5"
58,97.7,"143_5"
60,97.7,"143_5"
62,97.7,"143_5"
64,97.7,"143_5"
66,97.7,"143_5"
68,97.7,"143_5"
70,97.7,"143_5"
72,97.7,"143_5"
74,97.7,"143_5"
76,97.7,"143_5"
78,97.7,"143_5"
80,97.675,"143_5"
82,96.525,"143_5"
84,97.2,"143_5"
86,97.2,"143_5"
88,97.2,"143_5"
90,97.175,"143_5"
92,96.5,"143_5"
94,96.5,"143_5"
96,96.5,"143_5"
98,96.5,"143_5"
100,96.35,"143_5"
102,95.575,"143_5"
104,96.225,"143_5"
106,97.7,"143_5"
108,97.7,"143_5"
110,97.7,"143_5"
112,97.7,"143_5"
2,50,"144_1"
4,50,"144_1"
6,50,"144_1"
8,50.125,"144_1"
10,62.05,"144_1"
12,79.275,"144_1"
14,81.45,"144_1"
16,83,"144_1"
18,87.35,"144_1"
20,88,"144_1"
22,88,"144_1"
24,88.075,"144_1"
26,88.925,"144_1"
28,89.25,"144_1"
30,89.3,"144_1"
32,89.375,"144_1"
34,89.5,"144_1"
36,84.325,"144_1"
38,82.6,"144_1"
40,84.825,"144_1"
42,87.5,"144_1"
44,86.775,"144_1"
46,82.625,"144_1"
48,76.1,"144_1"
50,73.325,"144_1"
52,73.8,"144_1"
54,75.45,"144_1"
56,77.2,"144_1"
58,79.6,"144_1"
60,84.375,"144_1"
62,86.775,"144_1"
64,87.125,"144_1"
66,87.25,"144_1"
68,88.3,"144_1"
70,89,"144_1"
72,84.325,"144_1"
74,77.675,"144_1"
76,74.4,"144_1"
78,75.3,"144_1"
80,83.875,"144_1"
82,88,"144_1"
84,89,"144_1"
86,89,"144_1"
88,89,"144_1"
90,88.35,"144_1"
92,86.8,"144_1"
94,86.7,"144_1"
96,86.7,"144_1"
98,86.8,"144_1"
100,88.025,"144_1"
102,88,"144_1"
104,88.375,"144_1"
106,89,"144_1"
108,89,"144_1"
110,89.725,"144_1"
112,93.7,"144_1"
114,95.125,"144_1"
116,95.3,"144_1"
118,95.3,"144_1"
120,95.3,"144_1"
122,95.3,"144_1"
124,95.3,"144_1"
126,95.3,"144_1"
128,95.3,"144_1"
130,95.3,"144_1"
132,95.3,"144_1"
134,95.3,"144_1"
136,95.3,"144_1"
138,95.3,"144_1"
140,95.3,"144_1"
142,95.3,"144_1"
144,95.3,"144_1"
146,95.3,"144_1"
148,94.4,"144_1"
150,89.575,"144_1"
152,91.3,"144_1"
154,91.3,"144_1"
156,91.35,"144_1"
158,95.85,"144_1"
160,96.975,"144_1"
162,98.3,"144_1"
2,50,"144_3"
4,50,"144_3"
6,50,"144_3"
8,48.65,"144_3"
10,37.15,"144_3"
12,31.3,"144_3"
14,27.1,"144_3"
16,25.55,"144_3"
18,25.5,"144_3"
20,20.825,"144_3"
22,34.575,"144_3"
24,73.45,"144_3"
26,70.925,"144_3"
28,64.45,"144_3"
30,44.225,"144_3"
32,27.75,"144_3"
34,25.225,"144_3"
36,22.6,"144_3"
38,17.575,"144_3"
40,16.9,"144_3"
42,17.3,"144_3"
44,17.65,"144_3"
46,22.225,"144_3"
48,72.65,"144_3"
50,86.1,"144_3"
52,86.025,"144_3"
54,86.1,"144_3"
56,63.075,"144_3"
58,39.95,"144_3"
60,28.025,"144_3"
62,25.2,"144_3"
64,30.475,"144_3"
66,34.725,"144_3"
68,29.275,"144_3"
70,25.875,"144_3"
72,35.925,"144_3"
74,77.2,"144_3"
76,81.25,"144_3"
78,80.025,"144_3"
80,78.875,"144_3"
82,81.85,"144_3"
84,93.7,"144_3"
86,99,"144_3"
88,99.2,"144_3"
90,92.775,"144_3"
92,82,"144_3"
94,77.9,"144_3"
96,73.725,"144_3"
98,59.525,"144_3"
100,45.5,"144_3"
102,45.475,"144_3"
104,49.4,"144_3"
106,57.275,"144_3"
108,72.1,"144_3"
110,83.75,"144_3"
112,85.975,"144_3"
114,88.45,"144_3"
116,94.4,"144_3"
118,97.65,"144_3"
120,99.2,"144_3"
122,98.1,"144_3"
124,92.125,"144_3"
126,44.275,"144_3"
128,18,"144_3"
130,16.025,"144_3"
132,16,"144_3"
134,15.825,"144_3"
136,15,"144_3"
138,13.375,"144_3"
140,13,"144_3"
142,12.35,"144_3"
144,11.2,"144_3"
146,11.2,"144_3"
148,11.2,"144_3"
150,23.9,"144_3"
152,21.8,"144_3"
154,16.4,"144_3"
156,16.875,"144_3"
158,21.725,"144_3"
160,26.525,"144_3"
162,26.7,"144_3"
164,26.7,"144_3"
166,26.7,"144_3"
168,27.55,"144_3"
170,30.975,"144_3"
172,31,"144_3"
174,31,"144_3"
176,31,"144_3"
178,31.05,"144_3"
180,35.95,"144_3"
182,45.475,"144_3"
184,36.1,"144_3"
2,50,"145_1"
4,50,"145_1"
6,50,"145_1"
8,50,"145_1"
10,50,"145_1"
12,50,"145_1"
14,50,"145_1"
16,50,"145_1"
18,50,"145_1"
20,50,"145_1"
22,50,"145_1"
24,50,"145_1"
26,50,"145_1"
28,50,"145_1"
30,50.1,"145_1"
32,54.05,"145_1"
34,56.925,"145_1"
36,57,"145_1"
38,57,"145_1"
40,57,"145_1"
42,57,"145_1"
44,57,"145_1"
46,57,"145_1"
48,57,"145_1"
50,57,"145_1"
52,57,"145_1"
54,57,"145_1"
56,57,"145_1"
58,57,"145_1"
60,57,"145_1"
62,57,"145_1"
64,55.4,"145_1"
66,52,"145_1"
68,52,"145_1"
70,52,"145_1"
72,52,"145_1"
74,52,"145_1"
76,52,"145_1"
78,52,"145_1"
80,52,"145_1"
82,52,"145_1"
84,52,"145_1"
86,52,"145_1"
88,52,"145_1"
90,52.85,"145_1"
92,55.95,"145_1"
94,56,"145_1"
96,56,"145_1"
98,56,"145_1"
100,56,"145_1"
102,56,"145_1"
104,56,"145_1"
106,56,"145_1"
108,56,"145_1"
110,56,"145_1"
112,56.925,"145_1"
114,60.3,"145_1"
116,60.3,"145_1"
118,60.3,"145_1"
120,60.3,"145_1"
122,60.3,"145_1"
124,60.3,"145_1"
126,60.3,"145_1"
128,60.3,"145_1"
130,60.425,"145_1"
132,65.025,"145_1"
134,68,"145_1"
136,68,"145_1"
138,68,"145_1"
140,68,"145_1"
142,68,"145_1"
144,68,"145_1"
146,68,"145_1"
148,68,"145_1"
150,68,"145_1"
152,68,"145_1"
154,68,"145_1"
156,68,"145_1"
158,68,"145_1"
160,68,"145_1"
162,68,"145_1"
164,68,"145_1"
166,68,"145_1"
168,68,"145_1"
170,68,"145_1"
172,68,"145_1"
174,68,"145_1"
176,68,"145_1"
178,68,"145_1"
180,70.8,"145_1"
2,50,"145_2"
4,50,"145_2"
6,50,"145_2"
8,50,"145_2"
10,50,"145_2"
12,50,"145_2"
14,50,"145_2"
16,50,"145_2"
18,50,"145_2"
20,50,"145_2"
22,50,"145_2"
24,50,"145_2"
26,50.1,"145_2"
28,53.8,"145_2"
30,54.3,"145_2"
32,54.3,"145_2"
34,54.3,"145_2"
36,54.3,"145_2"
38,54.3,"145_2"
40,54.3,"145_2"
42,54.3,"145_2"
44,54.3,"145_2"
46,54.3,"145_2"
48,54.3,"145_2"
50,54.3,"145_2"
52,61,"145_2"
54,63.3,"145_2"
56,63.3,"145_2"
58,63.3,"145_2"
60,63.3,"145_2"
62,63.3,"145_2"
64,63.3,"145_2"
66,63.3,"145_2"
68,63.3,"145_2"
70,63.3,"145_2"
72,63.3,"145_2"
74,63.3,"145_2"
76,63.3,"145_2"
78,63.3,"145_2"
80,63.3,"145_2"
82,63.3,"145_2"
84,63.3,"145_2"
86,63.3,"145_2"
88,63.3,"145_2"
90,63.3,"145_2"
92,63.3,"145_2"
94,63.3,"145_2"
96,63.3,"145_2"
98,63.3,"145_2"
100,63.3,"145_2"
102,63.3,"145_2"
104,63.3,"145_2"
106,63.3,"145_2"
108,63.275,"145_2"
110,58.95,"145_2"
112,57.8,"145_2"
114,57.8,"145_2"
2,50,"145_3"
4,50,"145_3"
6,50,"145_3"
8,50,"145_3"
10,50,"145_3"
12,50,"145_3"
14,50,"145_3"
16,50.4,"145_3"
18,52.3,"145_3"
20,52.3,"145_3"
22,52.3,"145_3"
24,52.3,"145_3"
26,52.3,"145_3"
28,52.3,"145_3"
30,52.3,"145_3"
32,52.3,"145_3"
34,52.3,"145_3"
36,52.3,"145_3"
38,52.3,"145_3"
40,52.3,"145_3"
42,52.3,"145_3"
44,52.3,"145_3"
46,52.3,"145_3"
48,52.3,"145_3"
50,52.3,"145_3"
52,48.575,"145_3"
54,48,"145_3"
56,48,"145_3"
58,45.85,"145_3"
60,44.5,"145_3"
62,44.5,"145_3"
64,41.775,"145_3"
66,39.85,"145_3"
68,39.8,"145_3"
70,39.8,"145_3"
72,39.8,"145_3"
74,39.325,"145_3"
76,35.175,"145_3"
78,35,"145_3"
80,35,"145_3"
82,35,"145_3"
84,35,"145_3"
86,35,"145_3"
88,35,"145_3"
90,35,"145_3"
92,35,"145_3"
94,35,"145_3"
96,35,"145_3"
98,35,"145_3"
100,35,"145_3"
102,35,"145_3"
104,33,"145_3"
106,29.7,"145_3"
108,29.7,"145_3"
110,29.375,"145_3"
112,26.8,"145_3"
114,26.8,"145_3"
116,26.8,"145_3"
118,25.825,"145_3"
120,22.325,"145_3"
122,22.3,"145_3"
124,22.3,"145_3"
126,22.3,"145_3"
128,22.3,"145_3"
130,22.3,"145_3"
132,22.3,"145_3"
134,22.3,"145_3"
2,44.3,"145_4"
4,44.3,"145_4"
6,44.3,"145_4"
8,44.3,"145_4"
10,44.3,"145_4"
12,44.3,"145_4"
14,44.225,"145_4"
16,40.075,"145_4"
18,39.5,"145_4"
20,39.5,"145_4"
22,39.5,"145_4"
24,39.5,"145_4"
26,39.5,"145_4"
28,39.5,"145_4"
30,39.5,"145_4"
32,39.5,"145_4"
34,39.5,"145_4"
36,39.5,"145_4"
38,39.5,"145_4"
40,39.5,"145_4"
42,39.5,"145_4"
44,39.5,"145_4"
46,39.5,"145_4"
48,39.5,"145_4"
50,39.5,"145_4"
52,39.5,"145_4"
54,39.5,"145_4"
56,39.5,"145_4"
58,39.5,"145_4"
60,39.5,"145_4"
62,39.5,"145_4"
64,39.5,"145_4"
66,39.375,"145_4"
68,35.75,"145_4"
70,35.7,"145_4"
72,35.7,"145_4"
74,35.7,"145_4"
76,35.7,"145_4"
78,33.625,"145_4"
80,31.8,"145_4"
82,31.8,"145_4"
84,31.8,"145_4"
86,31.8,"145_4"
88,31.8,"145_4"
90,31.8,"145_4"
92,31.8,"145_4"
94,31.8,"145_4"
96,31.8,"145_4"
98,31.8,"145_4"
100,31.8,"145_4"
102,31.8,"145_4"
104,31.8,"145_4"
106,31.8,"145_4"
108,31.8,"145_4"
110,29.35,"145_4"
112,22,"145_4"
114,22,"145_4"
116,22,"145_4"
118,22,"145_4"
120,22,"145_4"
122,22,"145_4"
124,22,"145_4"
126,22,"145_4"
128,22,"145_4"
130,22,"145_4"
132,22,"145_4"
134,22,"145_4"
136,22,"145_4"
138,22,"145_4"
140,22,"145_4"
142,22,"145_4"
144,22,"145_4"
146,22,"145_4"
148,22,"145_4"
150,22,"145_4"
152,22,"145_4"
154,22,"145_4"
156,22,"145_4"
158,22,"145_4"
160,22,"145_4"
162,22,"145_4"
164,22,"145_4"
166,18.575,"145_4"
168,17.8,"145_4"
170,17.8,"145_4"
172,17.8,"145_4"
174,17.8,"145_4"
176,17.8,"145_4"
178,17.8,"145_4"
180,17.8,"145_4"
182,17.8,"145_4"
184,17.8,"145_4"
186,17.8,"145_4"
188,17.725,"145_4"
190,15.1,"145_4"
192,15,"145_4"
194,15,"145_4"
2,50,"147_1"
4,50,"147_1"
6,52.1,"147_1"
8,62.3,"147_1"
10,62.3,"147_1"
12,67.45,"147_1"
14,76.3,"147_1"
16,63.65,"147_1"
18,36.025,"147_1"
20,40.2,"147_1"
22,37.025,"147_1"
24,28.675,"147_1"
26,28.7,"147_1"
28,28.7,"147_1"
30,18.55,"147_1"
32,12.7,"147_1"
34,14.2,"147_1"
36,56.3,"147_1"
38,74.5,"147_1"
40,74.5,"147_1"
42,74.5,"147_1"
44,74.5,"147_1"
46,74.5,"147_1"
48,74.5,"147_1"
50,61.25,"147_1"
52,38.225,"147_1"
54,44.075,"147_1"
56,48.3,"147_1"
58,48.3,"147_1"
60,51.925,"147_1"
62,62.7,"147_1"
64,15.8,"147_1"
66,15.8,"147_1"
68,15.8,"147_1"
70,15.8,"147_1"
72,15.8,"147_1"
2,27.8,"147_2"
4,34.7,"147_2"
6,49.625,"147_2"
8,49.5,"147_2"
10,49.5,"147_2"
12,49.5,"147_2"
14,49.5,"147_2"
16,49.5,"147_2"
18,49.5,"147_2"
20,49.5,"147_2"
22,49.5,"147_2"
24,49.5,"147_2"
26,32.55,"147_2"
28,33.8,"147_2"
30,49.85,"147_2"
32,49.8,"147_2"
34,49.8,"147_2"
36,53.775,"147_2"
38,56.825,"147_2"
40,50.7,"147_2"
42,50.7,"147_2"
44,50.7,"147_2"
46,50.7,"147_2"
48,50.7,"147_2"
50,50.7,"147_2"
52,50.7,"147_2"
54,50.7,"147_2"
56,50.7,"147_2"
58,43.125,"147_2"
60,28.25,"147_2"
62,28.2,"147_2"
64,28.2,"147_2"
66,28.2,"147_2"
68,28.2,"147_2"
70,28.2,"147_2"
72,16.9,"147_2"
74,11.8,"147_2"
76,11.8,"147_2"
78,11.8,"147_2"
80,11.8,"147_2"
82,11.8,"147_2"
84,11.8,"147_2"
86,11.8,"147_2"
88,12.7,"147_2"
90,46.775,"147_2"
92,48.2,"147_2"
94,48.2,"147_2"
96,48.2,"147_2"
98,48.2,"147_2"
100,48.2,"147_2"
102,48.2,"147_2"
104,48.2,"147_2"
2,50,"147_3"
4,50,"147_3"
6,50,"147_3"
8,58.375,"147_3"
10,91.725,"147_3"
12,55.875,"147_3"
14,49.7,"147_3"
16,56.375,"147_3"
18,57.35,"147_3"
20,47.775,"147_3"
22,44.45,"147_3"
24,36.725,"147_3"
26,36.7,"147_3"
28,29.05,"147_3"
30,26.5,"147_3"
32,26.5,"147_3"
34,26.5,"147_3"
36,34.225,"147_3"
38,50.2,"147_3"
40,50.2,"147_3"
42,50.2,"147_3"
44,50.2,"147_3"
46,50.2,"147_3"
48,50.2,"147_3"
50,50.2,"147_3"
52,50.2,"147_3"
54,50.2,"147_3"
56,50.2,"147_3"
58,50.2,"147_3"
60,50.2,"147_3"
62,31.875,"147_3"
64,27.5,"147_3"
66,27.5,"147_3"
68,27.5,"147_3"
70,27.5,"147_3"
72,27.5,"147_3"
74,28.3,"147_3"
76,60.15,"147_3"
78,68.025,"147_3"
80,64.575,"147_3"
82,48.775,"147_3"
84,48.7,"147_3"
86,48.7,"147_3"
88,48.7,"147_3"
90,48.7,"147_3"
2,50,"147_4"
4,50,"147_4"
6,50,"147_4"
8,50,"147_4"
10,50,"147_4"
12,50,"147_4"
14,49.875,"147_4"
16,63.625,"147_4"
18,56.2,"147_4"
20,61.375,"147_4"
22,62.65,"147_4"
24,53.475,"147_4"
26,51.8,"147_4"
28,51.8,"147_4"
30,51.8,"147_4"
32,51.8,"147_4"
34,51.8,"147_4"
36,51.8,"147_4"
38,51.8,"147_4"
40,51.8,"147_4"
42,38.775,"147_4"
44,34.8,"147_4"
46,34.8,"147_4"
48,34.85,"147_4"
50,48.375,"147_4"
52,48.5,"147_4"
54,48.5,"147_4"
56,48.5,"147_4"
58,39.875,"147_4"
60,61.675,"147_4"
62,62.225,"147_4"
64,48.8,"147_4"
66,48.8,"147_4"
68,48.8,"147_4"
70,48.8,"147_4"
72,48.8,"147_4"
74,48.8,"147_4"
76,48.8,"147_4"
78,48.8,"147_4"
80,48.8,"147_4"
82,48.8,"147_4"
84,57.05,"147_4"
86,65.55,"147_4"
88,55.95,"147_4"
90,48.1,"147_4"
92,47.8,"147_4"
94,47.8,"147_4"
96,47.8,"147_4"
98,47.8,"147_4"
100,47.8,"147_4"
102,47.8,"147_4"
104,47.8,"147_4"
106,47.8,"147_4"
108,47.8,"147_4"
110,47.8,"147_4"
112,47.8,"147_4"
114,50.875,"147_4"
116,58.3,"147_4"
118,54.725,"147_4"
120,50.7,"147_4"
122,50.7,"147_4"
2,50,"147_5"
4,50,"147_5"
6,50,"147_5"
8,50,"147_5"
10,50,"147_5"
12,50,"147_5"
14,50,"147_5"
16,50,"147_5"
18,50,"147_5"
20,50,"147_5"
22,52.125,"147_5"
24,62.75,"147_5"
26,63,"147_5"
28,63,"147_5"
30,63,"147_5"
32,61.35,"147_5"
34,50.225,"147_5"
36,50,"147_5"
38,50,"147_5"
40,54.125,"147_5"
42,52.95,"147_5"
44,53.95,"147_5"
46,65.3,"147_5"
48,65.3,"147_5"
50,65.3,"147_5"
52,65.3,"147_5"
54,65.3,"147_5"
56,65.3,"147_5"
58,65.3,"147_5"
60,65.3,"147_5"
62,65.3,"147_5"
64,65.3,"147_5"
66,65.3,"147_5"
68,65.3,"147_5"
70,65.3,"147_5"
72,65.3,"147_5"
74,65.3,"147_5"
76,65.3,"147_5"
78,65.3,"147_5"
80,68.7,"147_5"
82,69.425,"147_5"
84,49.8,"147_5"
86,49.8,"147_5"
88,49.8,"147_5"
90,49.8,"147_5"
92,45.95,"147_5"
94,44.1,"147_5"
96,53,"147_5"
98,53,"147_5"
100,53,"147_5"
102,53,"147_5"
104,53,"147_5"
106,53,"147_5"
108,53,"147_5"
110,53,"147_5"
112,53,"147_5"
114,53,"147_5"
116,53,"147_5"
118,53,"147_5"
120,54.775,"147_5"
122,67.05,"147_5"
124,67.325,"147_5"
126,52.325,"147_5"
128,63.775,"147_5"
130,54.475,"147_5"
132,49.5,"147_5"
134,49.5,"147_5"
136,49.5,"147_5"
138,49.5,"147_5"
140,49.5,"147_5"
142,49.5,"147_5"
144,49.5,"147_5"
146,49.5,"147_5"
148,49.5,"147_5"
150,49.5,"147_5"
152,49.5,"147_5"
154,49.5,"147_5"
