"time","videoID","condition","participantID","rating"
166,"053v2","both","325",83.25
168,"053v2","both","325",86.5
2,"053v2","both","328",50
4,"053v2","both","328",51.25
6,"053v2","both","328",49
8,"053v2","both","328",49
10,"053v2","both","328",49
12,"053v2","both","328",46
14,"053v2","both","328",41
16,"053v2","both","328",41
18,"053v2","both","328",41
20,"053v2","both","328",32.5
22,"053v2","both","328",31
24,"053v2","both","328",28
26,"053v2","both","328",28
28,"053v2","both","328",28
30,"053v2","both","328",28
32,"053v2","both","328",28
34,"053v2","both","328",28
36,"053v2","both","328",49.25
38,"053v2","both","328",28
40,"053v2","both","328",28
42,"053v2","both","328",30.25
44,"053v2","both","328",31
46,"053v2","both","328",31
48,"053v2","both","328",31
50,"053v2","both","328",31
52,"053v2","both","328",31
54,"053v2","both","328",31
56,"053v2","both","328",31
58,"053v2","both","328",31
60,"053v2","both","328",31
62,"053v2","both","328",31
64,"053v2","both","328",31
66,"053v2","both","328",31
68,"053v2","both","328",29.25
70,"053v2","both","328",45.5
72,"053v2","both","328",49.75
74,"053v2","both","328",49.75
76,"053v2","both","328",53
78,"053v2","both","328",54.75
80,"053v2","both","328",55
82,"053v2","both","328",55
84,"053v2","both","328",56
86,"053v2","both","328",45
88,"053v2","both","328",42.25
90,"053v2","both","328",43
92,"053v2","both","328",41.25
94,"053v2","both","328",40
96,"053v2","both","328",40
98,"053v2","both","328",37.5
100,"053v2","both","328",29
102,"053v2","both","328",29
104,"053v2","both","328",29
106,"053v2","both","328",29
108,"053v2","both","328",29.5
110,"053v2","both","328",29.5
112,"053v2","both","328",30
114,"053v2","both","328",25.5
116,"053v2","both","328",24.25
118,"053v2","both","328",24
120,"053v2","both","328",24
122,"053v2","both","328",24
124,"053v2","both","328",24
126,"053v2","both","328",24.5
128,"053v2","both","328",52.75
130,"053v2","both","328",62
132,"053v2","both","328",64
134,"053v2","both","328",68.75
136,"053v2","both","328",72.5
138,"053v2","both","328",74
140,"053v2","both","328",73
142,"053v2","both","328",75.5
144,"053v2","both","328",76
146,"053v2","both","328",77.25
148,"053v2","both","328",80.25
150,"053v2","both","328",82.75
152,"053v2","both","328",83
154,"053v2","both","328",82.75
156,"053v2","both","328",82
158,"053v2","both","328",82.75
160,"053v2","both","328",88.25
162,"053v2","both","328",90.5
164,"053v2","both","328",93
166,"053v2","both","328",90.5
168,"053v2","both","328",91.25
2,"053v2","both","331",50
4,"053v2","both","331",50
6,"053v2","both","331",50
8,"053v2","both","331",48
10,"053v2","both","331",46
12,"053v2","both","331",44
14,"053v2","both","331",43
16,"053v2","both","331",43
18,"053v2","both","331",41.75
20,"053v2","both","331",40
22,"053v2","both","331",37.75
24,"053v2","both","331",36
26,"053v2","both","331",36
28,"053v2","both","331",36
30,"053v2","both","331",36
32,"053v2","both","331",36
34,"053v2","both","331",36
36,"053v2","both","331",36
38,"053v2","both","331",36
40,"053v2","both","331",36
42,"053v2","both","331",36
44,"053v2","both","331",36
46,"053v2","both","331",36
48,"053v2","both","331",35.5
50,"053v2","both","331",34
52,"053v2","both","331",34.75
54,"053v2","both","331",38.5
56,"053v2","both","331",40.25
58,"053v2","both","331",45
60,"053v2","both","331",51
62,"053v2","both","331",51.5
64,"053v2","both","331",56.75
66,"053v2","both","331",54.75
68,"053v2","both","331",62
70,"053v2","both","331",61
72,"053v2","both","331",64.75
74,"053v2","both","331",55.25
76,"053v2","both","331",54
78,"053v2","both","331",54.75
80,"053v2","both","331",55
82,"053v2","both","331",49.5
84,"053v2","both","331",49
86,"053v2","both","331",49
88,"053v2","both","331",49
90,"053v2","both","331",49
92,"053v2","both","331",49
94,"053v2","both","331",49
96,"053v2","both","331",48.25
98,"053v2","both","331",47
100,"053v2","both","331",45.5
102,"053v2","both","331",45
104,"053v2","both","331",45
106,"053v2","both","331",45
108,"053v2","both","331",45
110,"053v2","both","331",45
112,"053v2","both","331",45
114,"053v2","both","331",45
116,"053v2","both","331",45
118,"053v2","both","331",44
120,"053v2","both","331",42
122,"053v2","both","331",41.5
124,"053v2","both","331",41
126,"053v2","both","331",41
128,"053v2","both","331",42.25
130,"053v2","both","331",45.5
132,"053v2","both","331",49.5
134,"053v2","both","331",50.5
136,"053v2","both","331",53.5
138,"053v2","both","331",56.75
140,"053v2","both","331",57
142,"053v2","both","331",58
144,"053v2","both","331",58
146,"053v2","both","331",58
148,"053v2","both","331",58
150,"053v2","both","331",58
152,"053v2","both","331",58
154,"053v2","both","331",58.25
