"condition","videoID","time","rating","N","sd"
"videoOnly","101v2",164,49.39,25,20.7477508821237
"videoOnly","101v2",166,48.35,25,21.1779415508999
"videoOnly","101v2",168,49.19,25,20.382703042858
"videoOnly","101v2",170,48.88,25,20.0006666555559
"audioOnly","107v4",2,49.75,25,1.25
"audioOnly","107v4",4,48.24,25,10.3680900684102
"audioOnly","107v4",6,48.93,25,4.71948531798401
"audioOnly","107v4",8,47.48,25,5.12190963736508
"audioOnly","107v4",10,43.33,25,9.50759564769137
"audioOnly","107v4",12,40.09,25,10.0646038173393
"audioOnly","107v4",14,38.76,25,10.3540149217586
"audioOnly","107v4",16,34.24,25,11.2686142300935
"audioOnly","107v4",18,28.46,25,13.4262414075322
"audioOnly","107v4",20,27.42,25,13.8970770308004
"audioOnly","107v4",22,26.65,25,14.0388226595633
"audioOnly","107v4",24,25.28,25,13.4643278703395
"audioOnly","107v4",26,25,25,13.6448631970667
"audioOnly","107v4",28,24.48,25,13.6612514678073
"audioOnly","107v4",30,23.8,25,14.1461861762573
"audioOnly","107v4",32,23.96,25,14.4519101966949
"audioOnly","107v4",34,24.29,25,13.0315482579776
"audioOnly","107v4",36,23.02,25,13.5836375221563
"audioOnly","107v4",38,23.43,25,13.5218804165693
"audioOnly","107v4",40,23.53,25,13.7413457613632
"audioOnly","107v4",42,23.46,25,13.8860091458993
"audioOnly","107v4",44,23.22,25,14.0067543230638
"audioOnly","107v4",46,22.14,25,14.0137729870772
"audioOnly","107v4",48,21.23,25,14.2384675556513
"audioOnly","107v4",50,20.45,25,14.8744747806435
"audioOnly","107v4",52,20.06,25,15.4899631482239
"audioOnly","107v4",54,20.6,25,16.1719278380779
"audioOnly","107v4",56,23.48,25,16.0056825846322
"audioOnly","107v4",58,26.78,25,16.6269297125677
"audioOnly","107v4",60,27.79,25,17.0216895949452
"audioOnly","107v4",62,28.42,25,17.5109668017883
"audioOnly","107v4",64,28.99,25,17.9690822433052
"audioOnly","107v4",66,30.63,25,18.449553969315
"audioOnly","107v4",68,32.46,25,19.9489818035909
"audioOnly","107v4",70,32.49,25,19.8018149420703
"audioOnly","107v4",72,33.8,25,19.7175366108447
"audioOnly","107v4",74,37.92,25,20.3819926650953
"audioOnly","107v4",76,40.74,25,19.9497389289518
"audioOnly","107v4",78,43.63,25,20.9930692928246
"audioOnly","107v4",80,44.43,25,21.0617297089611
"audioOnly","107v4",82,48.97,25,21.7145688421391
"audioOnly","107v4",84,53.51,25,21.9831232615689
"audioOnly","107v4",86,54.91,25,21.075
"audioOnly","107v4",88,55.9,25,16.930772033982
"audioOnly","107v4",90,52.77,25,17.2947667903714
"audioOnly","107v4",92,48.72,25,19.3628079919554
"audioOnly","107v4",94,46.67,25,19.1294548188564
"audioOnly","107v4",96,43.89,25,19.0925760004598
"audioOnly","107v4",98,42.93,25,19.033621568162
"audioOnly","107v4",100,41.31,25,17.3717442992925
"audioOnly","107v4",102,40.78,25,16.4515260183769
"audioOnly","107v4",104,41.74,25,16.0078886802726
"audioOnly","107v4",106,42.64,25,16.7706775355082
"audioOnly","107v4",108,44.47,25,17.8434044770983
"audioOnly","107v4",110,49.5,25,18.0186535290515
"audioOnly","107v4",112,52.63,25,18.3070057173021
"audioOnly","107v4",114,54.23,25,18.6950472496506
"audioOnly","107v4",116,55.29,25,19.0180396816637
"audioOnly","107v4",118,55.78,25,18.813409446456
"audioOnly","107v4",120,55.82,25,18.9980152472129
"audioOnly","107v4",122,55.77,25,19.5586617640369
"audioOnly","107v4",124,58.72,25,19.8810682560068
"audioOnly","107v4",126,60.71,25,19.9292603140876
"audioOnly","107v4",128,63.08,25,19.9525113289865
"audioOnly","107v4",130,65.25,25,21.2138172346861
"audioOnly","107v4",132,65.96,25,21.5489607251332
"audioOnly","107v4",134,65.07,25,21.2723558873953
"audioOnly","107v4",136,64.59,25,21.7661434342421
"audioOnly","107v4",138,64.37,25,22.1184218092823
"audioOnly","107v4",140,61.01,25,22.7596682752627
"audioOnly","107v4",142,59.68,25,21.8752999979429
"audioOnly","107v4",144,58.72,25,21.6276876942497
"audioOnly","107v4",146,58.27,25,21.6783926602812
"audioOnly","107v4",148,58.38,25,21.4818382593297
"audioOnly","107v4",150,59.42,25,21.4994815828971
"audioOnly","107v4",152,60.81,25,21.5478247161981
"audioOnly","107v4",154,62.46,25,21.1022658735976
"audioOnly","107v4",156,70.38,25,17.5647789150144
"audioOnly","107v4",158,72.28,25,17.5334977020179
"audioOnly","107v4",160,74.73,25,17.0425203535158
"audioOnly","107v4",162,76.2,25,16.7513991952911
"audioOnly","107v4",164,76.73,25,16.4353087893109
"audioOnly","107v4",166,77.1,25,16.3886711379131
"audioOnly","107v4",168,77.94,25,16.157312585947
"both","107v4",2,50.2065217391304,23,1.0462383210846
"both","107v4",4,49.9021739130435,23,4.19262009262784
"both","107v4",6,44.0326086956522,23,7.24463137740399
"both","107v4",8,37.9891304347826,23,11.4652335792895
"both","107v4",10,34.2391304347826,23,12.3586274293207
"both","107v4",12,31.5434782608696,23,13.2097700099364
"both","107v4",14,30.0108695652174,23,13.3304756489657
"both","107v4",16,27.3695652173913,23,13.7895854899337
"both","107v4",18,24.2934782608696,23,13.9761672495768
"both","107v4",20,23.3369565217391,23,13.91096050366
"both","107v4",22,22.5108695652174,23,12.9304253297982
"both","107v4",24,21.8369565217391,23,12.5999658855175
"both","107v4",26,21.2934782608696,23,12.8815963186018
"both","107v4",28,20.75,23,13.1189921314655
"both","107v4",30,20.3260869565217,23,12.8996200575233
"both","107v4",32,20.0108695652174,23,12.7630232643308
"both","107v4",34,19.9782608695652,23,12.7519858176086
"both","107v4",36,19.445652173913,23,12.8020232158426
"both","107v4",38,19.2717391304348,23,12.9840183765112
"both","107v4",40,18.9130434782609,23,13.121938754614
"both","107v4",42,18.8369565217391,23,12.9646829484014
"both","107v4",44,18.8478260869565,23,12.689414685449
"both","107v4",46,17.9239130434783,23,12.0871444628093
"both","107v4",48,16.9782608695652,23,11.6954519723671
"both","107v4",50,16.0434782608696,23,11.4064007583843
"both","107v4",52,15.3695652173913,23,11.4149198532849
"both","107v4",54,15.1847826086957,23,11.4933818385607
"both","107v4",56,19.445652173913,23,14.0857674222428
"both","107v4",58,24.195652173913,23,17.6845715567623
"both","107v4",60,26.554347826087,23,19.1086838484227
"both","107v4",62,26.75,23,18.8691667687117
"both","107v4",64,28.3695652173913,23,20.6090323265974
"both","107v4",66,29.6304347826087,23,21.4571281816177
"both","107v4",68,30.4239130434783,23,22.2529919825158
"both","107v4",70,30.0217391304348,23,21.4907370431106
"both","107v4",72,31.304347826087,23,21.7029214259042
"both","107v4",74,34.5326086956522,23,24.3303850840861
"both","107v4",76,35.0869565217391,23,24.3420941869658
"both","107v4",78,37.25,23,25.5417439071451
"both","107v4",80,37.4021739130435,23,25.8268644414584
"both","107v4",82,37.554347826087,23,25.9566899462244
"both","107v4",84,38.6304347826087,23,26.379644094067
"both","107v4",86,35.5,23,22.5440225901558
"both","107v4",88,35.5326086956522,23,19.5470447004589
"both","107v4",90,34.7717391304348,23,17.5050176318817
"both","107v4",92,31.8695652173913,23,15.8843243134003
"both","107v4",94,26.9239130434783,23,13.5116605328779
"both","107v4",96,26.5652173913043,23,13.4001393715836
"both","107v4",98,25.4021739130435,23,15.5001354705287
"both","107v4",100,23.75,23,14.3714916667433
"both","107v4",102,23.9565217391304,23,14.5535164787495
"both","107v4",104,25.2717391304348,23,14.5824289198193
"both","107v4",106,28.5217391304348,23,16.2810739684217
"both","107v4",108,31.9782608695652,23,20.4346120483169
"both","107v4",110,36.5108695652174,23,20.6100811416169
"both","107v4",112,40.6521739130435,23,21.1575178894195
"both","107v4",114,43.054347826087,23,21.1609036639156
"both","107v4",116,43.5326086956522,23,20.1530090731771
"both","107v4",118,41.5434782608696,23,17.6579965425649
"both","107v4",120,41.6521739130435,23,17.5655815204108
"both","107v4",122,41.8478260869565,23,18.11637555476
"both","107v4",124,46.554347826087,23,21.8660639568356
"both","107v4",126,51.7608695652174,23,24.0019504724556
"both","107v4",128,53.6630434782609,23,24.7677402783949
"both","107v4",130,55.25,23,24.2956458875023
"both","107v4",132,55.4130434782609,23,24.3429111269459
"both","107v4",134,54.4347826086956,23,22.8971536280992
"both","107v4",136,56.1413043478261,23,23.1110001955676
"both","107v4",138,54.5,23,21.709078536619
"both","107v4",140,48.4239130434783,23,21.6959143072713
"both","107v4",142,43.7282608695652,23,20.5807601353068
"both","107v4",144,43.695652173913,23,20.2473281797617
"both","107v4",146,44.8152173913044,23,20.2684003650925
"both","107v4",148,45.7173913043478,23,19.91306451403
"both","107v4",150,47.2826086956522,23,19.3608532441089
"both","107v4",152,52.4782608695652,23,16.9053032701613
"both","107v4",154,55.0326086956522,23,17.4318974133865
"both","107v4",156,58.0217391304348,23,18.0116617910261
"both","107v4",158,59.6521739130435,23,18.3592216007804
"both","107v4",160,61.9239130434783,23,19.3746605223351
"both","107v4",162,63.7391304347826,23,20.0621871627931
"both","107v4",164,63.1847826086956,23,20.6082531723149
"both","107v4",166,61.7173913043478,23,20.3000649836379
"both","107v4",168,59.6739130434783,23,18.6653292446256
"videoOnly","107v4",2,50.0833333333333,24,0.28232985128664
"videoOnly","107v4",4,47.96875,24,3.88790802416259
"videoOnly","107v4",6,46.2395833333333,24,6.4981097446583
"videoOnly","107v4",8,43.0729166666667,24,7.06009882870024
"videoOnly","107v4",10,40.8125,24,8.90812098959244
"videoOnly","107v4",12,39.5104166666667,24,9.45971985942716
"videoOnly","107v4",14,37.6875,24,9.8204672030895
"videoOnly","107v4",16,36.8541666666667,24,9.5723550855606
"videoOnly","107v4",18,36.4895833333333,24,9.75500962902235
"videoOnly","107v4",20,35.3541666666667,24,10.237111904484
"videoOnly","107v4",22,34.90625,24,10.772300554623
"videoOnly","107v4",24,34.3958333333333,24,10.8133664937214
"videoOnly","107v4",26,33.1458333333333,24,11.8669976850917
"videoOnly","107v4",28,32.3645833333333,24,12.2041019401948
"videoOnly","107v4",30,31.6666666666667,24,12.2347213207781
"videoOnly","107v4",32,31,24,11.8594577924303
"videoOnly","107v4",34,30.0104166666667,24,11.1529580709283
"videoOnly","107v4",36,30.3020833333333,24,11.0527340623767
"videoOnly","107v4",38,29.53125,24,10.586166244721
"videoOnly","107v4",40,29.3645833333333,24,10.3501153025153
"videoOnly","107v4",42,29.1979166666667,24,10.4064098053186
"videoOnly","107v4",44,28.6354166666667,24,10.5069798660603
"videoOnly","107v4",46,28.1666666666667,24,10.9932456206237
"videoOnly","107v4",48,27.96875,24,10.6151328863869
"videoOnly","107v4",50,27.8541666666667,24,9.96022433686007
"videoOnly","107v4",52,27.4270833333333,24,9.98190731933953
"videoOnly","107v4",54,27.2916666666667,24,10.9178420652764
"videoOnly","107v4",56,28.03125,24,11.1966882962931
"videoOnly","107v4",58,27.4791666666667,24,12.1474001214311
"videoOnly","107v4",60,27.5,24,12.4830319616879
"videoOnly","107v4",62,25.2604166666667,24,11.751845175811
"videoOnly","107v4",64,24.8958333333333,24,11.6930666623865
"videoOnly","107v4",66,24.9375,24,11.9480874401831
"videoOnly","107v4",68,25,24,11.7517343770852
"videoOnly","107v4",70,24.5520833333333,24,12.3347730382767
"videoOnly","107v4",72,24.6354166666667,24,12.9872385454427
"videoOnly","107v4",74,25.1354166666667,24,13.4321926660855
"videoOnly","107v4",76,25.8333333333333,24,13.3485194315509
"videoOnly","107v4",78,25.8541666666667,24,12.3016693517823
"videoOnly","107v4",80,25.9791666666667,24,11.8919311031606
"videoOnly","107v4",82,26.0520833333333,24,10.9812040914055
"videoOnly","107v4",84,26.1666666666667,24,10.4508858233527
"videoOnly","107v4",86,26.96875,24,10.7345218449231
"videoOnly","107v4",88,27.40625,24,12.1092877801908
"videoOnly","107v4",90,26.8541666666667,24,11.1125459520414
"videoOnly","107v4",92,26.5208333333333,24,10.4439280952126
"videoOnly","107v4",94,25.71875,24,10.3567643564379
"videoOnly","107v4",96,25.71875,24,10.8297879510735
"videoOnly","107v4",98,26.3333333333333,24,11.1369114704863
"videoOnly","107v4",100,25.5,24,13.1442663975756
"videoOnly","107v4",102,24.7708333333333,24,14.8981901196279
"videoOnly","107v4",104,24.6145833333333,24,15.5849668309942
"videoOnly","107v4",106,23.5,24,15.3812067712235
"videoOnly","107v4",108,23.21875,24,14.8040300953902
"videoOnly","107v4",110,23.8958333333333,24,14.4539968646156
"videoOnly","107v4",112,23.0208333333333,24,13.877358136208
"videoOnly","107v4",114,23.9166666666667,24,12.5431140529347
"videoOnly","107v4",116,23.6875,24,13.374466669578
"videoOnly","107v4",118,23.5104166666667,24,14.2599086768119
"videoOnly","107v4",120,24.34375,24,13.9573910021521
"videoOnly","107v4",122,25.0208333333333,24,15.1875801423304
"videoOnly","107v4",124,29.2083333333333,24,17.1786752707527
"videoOnly","107v4",126,35.9375,24,19.5684764797654
"videoOnly","107v4",128,41.0416666666667,24,22.0414218090013
"videoOnly","107v4",130,46.8958333333333,24,19.8480527829649
"videoOnly","107v4",132,48.0416666666667,24,20.0910517972266
"videoOnly","107v4",134,48.7604166666667,24,20.3327588493922
"videoOnly","107v4",136,46.8958333333333,24,17.8488394255923
"videoOnly","107v4",138,42.53125,24,13.8864401524903
"videoOnly","107v4",140,40.5104166666667,24,14.1091396462708
"videoOnly","107v4",142,39.1770833333333,24,16.3227433966461
"videoOnly","107v4",144,37.6354166666667,24,16.7247504638996
"videoOnly","107v4",146,37.7291666666667,24,15.1406300244155
"videoOnly","107v4",148,37.59375,24,14.7616594485144
"videoOnly","107v4",150,34.46875,24,16.2138079406037
"videoOnly","107v4",152,33.15625,24,17.1197528457627
"videoOnly","107v4",154,33.8541666666667,24,17.3861071265103
"videoOnly","107v4",156,33.5625,24,17.8017845343857
"videoOnly","107v4",158,32.75,24,17.1178777636258
"videoOnly","107v4",160,32.8020833333333,24,15.3997422279857
"videoOnly","107v4",162,35.6041666666667,24,15.3871976476965
"videoOnly","107v4",164,36.28125,24,15.9748975127692
"videoOnly","107v4",166,33.3854166666667,24,15.9418063946087
"videoOnly","107v4",168,31.6666666666667,24,15.0231102165866
"audioOnly","112v4",2,50.0326086956522,23,0.156385810542806
"audioOnly","112v4",4,51.1739130434783,23,4.27760738043895
"audioOnly","112v4",6,50.8586956521739,23,8.57978136209448
"audioOnly","112v4",8,45.1195652173913,23,7.02101940167773
"audioOnly","112v4",10,43.445652173913,23,7.49240392669739
"audioOnly","112v4",12,39.3586956521739,23,8.0410262259738
"audioOnly","112v4",14,34.0652173913044,23,9.96249141419282
"audioOnly","112v4",16,32,23,11.2343325245752
"audioOnly","112v4",18,31.304347826087,23,10.8232064758542
"audioOnly","112v4",20,31.6847826086957,23,11.6768071871962
"audioOnly","112v4",22,31.1413043478261,23,11.7716980718192
"audioOnly","112v4",24,29.4239130434783,23,11.5756981879086
"audioOnly","112v4",26,28.4347826086957,23,12.0277183166691
"audioOnly","112v4",28,28.9130434782609,23,12.1845675249781
"audioOnly","112v4",30,28.8695652173913,23,12.3777819566354
"audioOnly","112v4",32,27.2934782608696,23,12.4953746383123
"audioOnly","112v4",34,27.9891304347826,23,11.8241082358511
"audioOnly","112v4",36,28.3369565217391,23,11.93486315372
"audioOnly","112v4",38,28.3369565217391,23,12.0688387009245
"audioOnly","112v4",40,28.054347826087,23,12.4512587264709
"audioOnly","112v4",42,27.7934782608696,23,12.5744718337286
"audioOnly","112v4",44,27.6195652173913,23,12.7664487403011
"audioOnly","112v4",46,26.4347826086957,23,13.688959011343
"audioOnly","112v4",48,25.7282608695652,23,13.8383346515704
"audioOnly","112v4",50,24.7173913043478,23,13.8755229933837
"audioOnly","112v4",52,24.7065217391304,23,13.6691116984428
"audioOnly","112v4",54,25.6739130434783,23,12.7041141292999
"audioOnly","112v4",56,27.4021739130435,23,14.1609536647661
"audioOnly","112v4",58,27.1739130434783,23,14.3121520963291
"audioOnly","112v4",60,24.8586956521739,23,11.7337474849055
"audioOnly","112v4",62,22.804347826087,23,11.296609638651
"audioOnly","112v4",64,21.7065217391304,23,11.4793916566308
"audioOnly","112v4",66,21.2608695652174,23,11.2743368734821
"audioOnly","112v4",68,20.9347826086957,23,11.2343874977941
"audioOnly","112v4",70,21.6413043478261,23,11.7750762608408
"audioOnly","112v4",72,22.2608695652174,23,12.3095672005165
"audioOnly","112v4",74,22.2065217391304,23,11.9186761805678
"audioOnly","112v4",76,21.4130434782609,23,11.4875448103914
"audioOnly","112v4",78,20.8913043478261,23,11.2499560824791
"audioOnly","112v4",80,21.3695652173913,23,11.3680347219181
"audioOnly","112v4",82,21.3586956521739,23,11.3912411744318
"audioOnly","112v4",84,21.6739130434783,23,12.273269824049
"audioOnly","112v4",86,20.2391304347826,23,12.0329751150153
"audioOnly","112v4",88,19.5326086956522,23,12.6993880372929
"audioOnly","112v4",90,19.6630434782609,23,12.8586300821251
"audioOnly","112v4",92,18.945652173913,23,12.5408325177061
"audioOnly","112v4",94,18.6630434782609,23,12.4436476801994
"audioOnly","112v4",96,18.695652173913,23,12.3262830149412
"audioOnly","112v4",98,18.1304347826087,23,11.6088890229783
"audioOnly","112v4",100,18.5326086956522,23,12.2414869185195
"audioOnly","112v4",102,18.5434782608696,23,12.2610460804999
"audioOnly","112v4",104,17.9782608695652,23,12.4135448941044
"audioOnly","112v4",106,17.3913043478261,23,12.3280966253174
"audioOnly","112v4",108,20.304347826087,23,11.5502746232944
"audioOnly","112v4",110,22.9891304347826,23,13.203064008384
"audioOnly","112v4",112,23.9347826086957,23,14.3673828418164
"audioOnly","112v4",114,26.0434782608696,23,14.133827123959
"audioOnly","112v4",116,30.6630434782609,23,17.5885113419327
"audioOnly","112v4",118,33.5434782608696,23,18.5048599534618
"audioOnly","112v4",120,37.195652173913,23,19.2998110744608
"audioOnly","112v4",122,36.9021739130435,23,18.1035122048236
"audioOnly","112v4",124,36.2608695652174,23,17.6740497785064
"audioOnly","112v4",126,39.4891304347826,23,19.1432218987304
"audioOnly","112v4",128,41.8695652173913,23,18.9625632325334
"audioOnly","112v4",130,42.0978260869565,23,18.402034708774
"audioOnly","112v4",132,45.4347826086956,23,17.4413330572588
"audioOnly","112v4",134,48.2282608695652,23,17.5340436792839
"audioOnly","112v4",136,49.1014492753623,23,17.6504885280514
"both","112v4",2,49.7916666666667,24,0.919790461329983
"both","112v4",4,49.15625,24,2.34962126920397
"both","112v4",6,45.2395833333333,24,7.48820781900314
"both","112v4",8,42.2395833333333,24,10.5406766877764
"both","112v4",10,40.15625,24,12.4969153802744
"both","112v4",12,37.25,24,13.2203318382348
"both","112v4",14,33.8854166666667,24,11.3941201385576
"both","112v4",16,31.96875,24,10.641212056046
"both","112v4",18,31.6770833333333,24,11.0671073472806
"both","112v4",20,31.6458333333333,24,10.9295960053691
"both","112v4",22,30.8125,24,10.4954053094054
"both","112v4",24,30.40625,24,10.9571330003316
"both","112v4",26,30.2395833333333,24,11.6174248733704
"both","112v4",28,29.78125,24,11.6356163538844
"both","112v4",30,29.2708333333333,24,12.0343522492061
"both","112v4",32,29.3645833333333,24,12.5273568394956
"both","112v4",34,28.875,24,11.9918450551234
"both","112v4",36,28.0208333333333,24,11.784273941098
"both","112v4",38,26.71875,24,12.0150070337782
"both","112v4",40,26.84375,24,11.9206644885185
"both","112v4",42,28.0729166666667,24,12.8630916153854
"both","112v4",44,26.4583333333333,24,12.92446001451
"both","112v4",46,25.0520833333333,24,12.700988314563
"both","112v4",48,23.4479166666667,24,13.351025682522
"both","112v4",50,22.8229166666667,24,12.8152590701956
"both","112v4",52,22.65625,24,13.0573177259211
"both","112v4",54,22.84375,24,12.8331289391779
"both","112v4",56,27.6770833333333,24,13.6818427690853
"both","112v4",58,28.2604166666667,24,14.0109582824571
"both","112v4",60,24.3958333333333,24,12.0058673759656
"both","112v4",62,21.96875,24,12.2101865215608
"both","112v4",64,20.3854166666667,24,12.4096690840394
"both","112v4",66,21.28125,24,12.9100804269545
"both","112v4",68,22.2291666666667,24,14.2929209953638
"both","112v4",70,22.53125,24,15.0701822822997
"both","112v4",72,22.9791666666667,24,15.0312928416937
"both","112v4",74,22.8958333333333,24,14.7439959531555
"both","112v4",76,22.375,24,14.5209743354974
"both","112v4",78,22.03125,24,13.7078033354221
"both","112v4",80,23.125,24,12.8807237171776
"both","112v4",82,22.6354166666667,24,13.0411095750812
"both","112v4",84,21.5520833333333,24,11.7725221630588
"both","112v4",86,20.3645833333333,24,11.5318507806655
"both","112v4",88,20.5208333333333,24,11.4758528779068
"both","112v4",90,22.5520833333333,24,13.6397714436948
"both","112v4",92,21.9583333333333,24,13.7106485644542
"both","112v4",94,20.125,24,12.8775588423866
"both","112v4",96,20.0520833333333,24,13.2028445483035
"both","112v4",98,19.9791666666667,24,14.1346238216555
"both","112v4",100,20.3958333333333,24,14.2898787278959
"both","112v4",102,21.0416666666667,24,13.6673736119737
"both","112v4",104,19.96875,24,12.3693855291831
"both","112v4",106,18.8125,24,12.5581798217251
"both","112v4",108,19.6458333333333,24,12.9190448955986
"both","112v4",110,22.0520833333333,24,12.5819010726301
"both","112v4",112,25.3229166666667,24,12.6648862330896
"both","112v4",114,26.4270833333333,24,12.0274774105927
"both","112v4",116,28.03125,24,13.5448755952687
"both","112v4",118,29.3854166666667,24,14.1059614222118
"both","112v4",120,33.65625,24,14.0899309753918
"both","112v4",122,35.7708333333333,24,12.6960531068814
"both","112v4",124,34.5520833333333,24,10.6454672857458
"both","112v4",126,36.4583333333333,24,11.0521655035943
"both","112v4",128,40.3125,24,13.2439998719683
"both","112v4",130,41.2916666666667,24,11.8506711116756
"both","112v4",132,42.3541666666667,24,11.4312492818995
"both","112v4",134,43.34375,24,12.4964804827808
"both","112v4",136,44.4722222222222,24,12.0598013405525
"videoOnly","112v4",2,50,25,0
"videoOnly","112v4",4,50.04,25,0.256985732418488
"videoOnly","112v4",6,49.4,25,1.36549746734783
"videoOnly","112v4",8,48.12,25,2.6261108760548
"videoOnly","112v4",10,45.81,25,5.30589295029593
"videoOnly","112v4",12,44.33,25,6.1359256297101
"videoOnly","112v4",14,44.06,25,6.8371229329302
"videoOnly","112v4",16,43.02,25,6.77692162170013
"videoOnly","112v4",18,41.85,25,7.38064755514944
"videoOnly","112v4",20,40.86,25,7.81794143834126
"videoOnly","112v4",22,40.46,25,7.75526702742508
"videoOnly","112v4",24,39.81,25,8.00334565457888
"videoOnly","112v4",26,39.75,25,7.61508918748384
"videoOnly","112v4",28,39.55,25,7.66587405323098
"videoOnly","112v4",30,39.32,25,7.96166596887862
"videoOnly","112v4",32,38.94,25,8.33206657038536
"videoOnly","112v4",34,38.85,25,8.43047547097236
"videoOnly","112v4",36,38.62,25,8.56352487783701
"videoOnly","112v4",38,38.48,25,8.57440474124395
"videoOnly","112v4",40,39.1,25,8.78297358529558
"videoOnly","112v4",42,39.64,25,9.1113139374443
"videoOnly","112v4",44,39.62,25,9.37586662661111
"videoOnly","112v4",46,39.06,25,9.40142941259466
"videoOnly","112v4",48,38.65,25,9.56229574945264
"videoOnly","112v4",50,37.04,25,10.7586399388275
"videoOnly","112v4",52,36.55,25,12.3146677448751
"videoOnly","112v4",54,36.58,25,12.234624704774
"videoOnly","112v4",56,36.76,25,12.3504554571886
"videoOnly","112v4",58,37.09,25,13.022592547825
"videoOnly","112v4",60,37.02,25,13.2169241252772
"videoOnly","112v4",62,36.54,25,13.3308617500895
"videoOnly","112v4",64,36.13,25,13.3561237515481
"videoOnly","112v4",66,35.89,25,13.5880768813447
"videoOnly","112v4",68,35.31,25,13.2628239828477
"videoOnly","112v4",70,35.07,25,13.1068366384367
"videoOnly","112v4",72,34.94,25,12.889813484557
"videoOnly","112v4",74,35.22,25,13.2477042036221
"videoOnly","112v4",76,35.03,25,13.5070043557654
"videoOnly","112v4",78,35.42,25,13.9954829022319
"videoOnly","112v4",80,35.08,25,13.9369338450034
"videoOnly","112v4",82,34.95,25,14.1143027339882
"videoOnly","112v4",84,34.86,25,14.1915981599443
"videoOnly","112v4",86,34.67,25,14.1652670877279
"videoOnly","112v4",88,34.95,25,14.0775382554385
"videoOnly","112v4",90,35.88,25,13.2845696831575
"videoOnly","112v4",92,36.48,25,13.5337002208068
"videoOnly","112v4",94,37.75,25,14.4561117409443
"videoOnly","112v4",96,38.59,25,15.4346539211823
"videoOnly","112v4",98,38.72,25,15.9500065308242
"videoOnly","112v4",100,38.91,25,16.5703802008282
"videoOnly","112v4",102,38.7395833333333,25,16.9082368605329
"videoOnly","112v4",104,39.0625,25,17.0214458717589
"videoOnly","112v4",106,38.875,25,17.0400742496851
"videoOnly","112v4",108,38.40625,25,17.1161017027827
"videoOnly","112v4",110,38.2291666666667,25,17.204321478519
"videoOnly","112v4",112,37.8333333333333,25,17.108138583642
"videoOnly","112v4",114,37.6041666666667,25,17.1771329076635
"videoOnly","112v4",116,37.8333333333333,25,16.9759527277409
"videoOnly","112v4",118,38.3645833333333,25,16.5739415634687
"videoOnly","112v4",120,38.21875,25,16.5521758224265
"videoOnly","112v4",122,37.84375,25,16.6084729063996
"videoOnly","112v4",124,38.09375,25,16.480524161277
"videoOnly","112v4",126,38.78125,25,16.5598900732804
"videoOnly","112v4",128,39.6145833333333,25,16.5695141696684
"videoOnly","112v4",130,40.1041666666667,25,17.1924712836922
"videoOnly","112v4",132,40.84375,25,17.5551634451792
"videoOnly","112v4",134,41.7083333333333,25,18.0596335045549
"videoOnly","112v4",136,43.4861111111111,25,18.4485128072349
"audioOnly","114v4",2,49.9479166666667,24,0.255155181539914
"audioOnly","114v4",4,50.9583333333333,24,3.29992314359338
"audioOnly","114v4",6,53.5416666666667,24,6.77217238709852
"audioOnly","114v4",8,55.9791666666667,24,7.90841484510764
"audioOnly","114v4",10,56.5416666666667,24,7.8838947926421
"audioOnly","114v4",12,58.2395833333333,24,9.59378171759852
"audioOnly","114v4",14,58.9270833333333,24,10.1629332804225
"audioOnly","114v4",16,60.3854166666667,24,10.7498683426383
"audioOnly","114v4",18,60.4479166666667,24,12.1777994653731
"audioOnly","114v4",20,60.7916666666667,24,12.3922895616472
"audioOnly","114v4",22,61.9791666666667,24,12.7681917676111
"audioOnly","114v4",24,61.8333333333333,24,12.8713675050196
"audioOnly","114v4",26,60.9270833333333,24,12.9555005874345
"audioOnly","114v4",28,59.0208333333333,24,10.9720288309258
"audioOnly","114v4",30,57.03125,24,10.7797395759864
"audioOnly","114v4",32,57.3958333333333,24,10.7194755374086
"audioOnly","114v4",34,57.6979166666667,24,10.8935010458636
"audioOnly","114v4",36,57.2916666666667,24,12.32456601817
"audioOnly","114v4",38,56.9895833333333,24,12.065599492905
"audioOnly","114v4",40,56.8541666666667,24,8.21614154479206
"audioOnly","114v4",42,57.4166666666667,24,7.46756270503457
"audioOnly","114v4",44,57.96875,24,7.65645241524797
"audioOnly","114v4",46,61.5104166666667,24,9.40382645484027
"audioOnly","114v4",48,61.875,24,9.32271652890191
"audioOnly","114v4",50,63.9166666666667,24,10.9954700817582
"audioOnly","114v4",52,67.4479166666667,24,12.1048362520278
"audioOnly","114v4",54,68.375,24,11.4746885910193
"audioOnly","114v4",56,68.4166666666667,24,11.2231967338872
"audioOnly","114v4",58,68.09375,24,10.6780485159366
"audioOnly","114v4",60,67.15625,24,9.61029014288511
"audioOnly","114v4",62,66.3854166666667,24,9.51485656597169
"audioOnly","114v4",64,67.1041666666667,24,11.344151113801
"audioOnly","114v4",66,67.5104166666667,24,12.0723541449648
"audioOnly","114v4",68,66.4791666666667,24,12.2103209788194
"audioOnly","114v4",70,66.5833333333333,24,12.0521211074402
"audioOnly","114v4",72,68.6041666666667,24,12.9543338112291
"audioOnly","114v4",74,68.2395833333333,24,14.3987241219693
"audioOnly","114v4",76,68.0104166666667,24,13.5875740801682
"audioOnly","114v4",78,67.4375,24,13.0038142397763
